path,isFake
/content/drive/MyDrive/Major Project/Sample/Orginal/929.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/360.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/698.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/459.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/217.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/51.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/69.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/145.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/47.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/777.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/116.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/718.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/413.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/991.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/1074.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/981.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/624.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/840.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/25.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/870.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/898.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/562.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/331.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/13.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/216.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/897.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/596.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/313.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/921.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/1058.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/740.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/61.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/328.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/109.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/807.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/819.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/603.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/230.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/541.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/944.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/639.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/161.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/447.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/966.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/7.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/585.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/358.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/424.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/102.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/783.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/667.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/366.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/647.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/628.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/597.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/825.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/553.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/87.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/893.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/533.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/661.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/336.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/274.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/129.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/734.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/146.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/252.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/448.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/760.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/701.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/484.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/37.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/407.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/344.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/293.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/895.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/1073.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/645.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/794.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/688.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/848.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/304.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/749.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/969.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/775.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/923.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/93.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/830.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/926.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/319.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/986.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/89.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/598.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/859.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/1022.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/385.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/695.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/937.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/806.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/931.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/292.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/652.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/1068.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/23.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/283.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/277.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/165.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/153.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/592.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/180.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/880.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/918.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/851.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/529.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/614.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/677.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/1031.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/105.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/337.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/372.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/1005.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/539.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/693.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/561.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/361.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/435.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/997.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/643.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/190.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/197.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/193.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/879.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/1047.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/41.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/38.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/418.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/521.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/946.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/717.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/449.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/434.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/1000.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/473.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/341.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/869.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/757.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/1054.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/134.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/993.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/205.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/199.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/483.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/138.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/538.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/1076.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/820.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/299.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/302.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/375.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/166.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/291.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/611.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/259.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/162.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/1043.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/119.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/547.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/618.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/657.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/170.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/488.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/1078.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/911.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/607.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/528.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/508.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/771.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/194.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/231.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/814.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/178.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/909.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/912.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/1051.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/1053.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/395.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/137.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/803.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/1057.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/928.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/176.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/776.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/36.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/546.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/327.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/475.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/54.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/498.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/86.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/694.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/260.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/163.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/131.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/1067.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/333.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/451.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/788.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/984.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/581.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/574.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/474.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/117.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/136.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/404.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/309.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/729.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/591.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/420.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/606.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/278.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/735.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/316.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/589.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/487.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/471.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/1003.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/540.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/91.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/349.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/942.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/891.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/421.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/386.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/766.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/1002.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/556.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/809.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/496.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/768.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/1085.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/334.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/925.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/228.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/1069.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/48.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/206.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/1025.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/629.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/537.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/506.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/723.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/482.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/66.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/267.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/158.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/501.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/527.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/714.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/73.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/671.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/689.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/223.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/826.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/634.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/700.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/242.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/335.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/305.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/112.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/864.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/346.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/20.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/77.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/384.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/823.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/582.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/834.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/784.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/414.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/78.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/207.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/703.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/665.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/699.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/595.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/586.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/1056.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/956.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/861.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/894.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/75.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/265.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/323.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/466.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/815.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/417.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/983.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/785.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/379.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/902.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/45.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/6.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/801.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/781.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/295.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/452.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/668.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/990.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/658.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/642.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/18.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/376.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/35.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/650.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/1059.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/613.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/791.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/730.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/653.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/602.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/58.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/254.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/637.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/371.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/392.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/200.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/98.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/144.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/269.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/1042.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/838.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/544.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/818.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/438.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/588.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/660.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/160.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/907.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/296.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/532.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/935.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/862.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/110.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/959.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/575.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/1037.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/82.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/1004.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/481.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/400.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/817.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/646.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/858.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/81.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/288.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/450.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/636.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/440.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/317.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/220.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/510.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/485.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/320.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/40.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/797.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/552.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/852.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/22.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/173.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/524.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/1075.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/198.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/798.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/555.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/168.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/139.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/970.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/559.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/312.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/303.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/495.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/659.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/742.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/782.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/780.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/1011.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/721.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/97.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/321.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/837.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/257.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/192.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/125.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/623.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/773.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/873.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/464.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/427.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/957.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/179.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/1020.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/368.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/738.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/477.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/33.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/790.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/883.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/44.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/212.jpg,0
/content/drive/MyDrive/Major Project/Sample/Orginal/236.jpg,0
